country,lead_time,parking_spaces,hotel,y_pred,y_pred_proba,timestamp
SWE,112,0,Resort Hotel,0,0.02898359599331683,2017-03-28
PRT,23,0,Resort Hotel,1,0.5985133536906496,2017-03-28
GBR,28,0,Resort Hotel,0,0.07568013126012148,2017-03-28
SWE,115,0,Resort Hotel,0,0.033653383369273406,2017-03-28
DEU,53,0,City Hotel,0,0.13389259009391052,2017-03-28
FRA,103,0,Resort Hotel,0,0.07225557357968973,2017-03-28
PRT,0,1,Resort Hotel,0,0.007123345744162655,2017-03-28
FRA,23,1,Resort Hotel,0,0.003476627184484013,2017-03-28
DEU,48,0,Resort Hotel,0,0.07364238728009831,2017-03-28
NLD,92,0,City Hotel,0,0.04171989640096711,2017-03-28
PRT,33,0,Resort Hotel,1,0.5854167544985515,2017-03-28
PRT,6,1,City Hotel,0,0.008656358662245017,2017-03-28
GBR,70,0,City Hotel,0,0.19413911771134174,2017-03-28
NLD,71,0,City Hotel,0,0.0754608694493127,2017-03-28
NLD,71,0,City Hotel,0,0.0754608694493127,2017-03-28
PRT,71,0,City Hotel,1,0.6242324379207522,2017-03-28
IRL,62,0,Resort Hotel,0,0.05189543766270379,2017-03-28
IRL,70,0,Resort Hotel,0,0.04083819091860532,2017-03-28
FRA,63,0,City Hotel,0,0.27506021935924946,2017-03-28
DEU,122,0,City Hotel,0,0.03471863166360978,2017-03-28
PRT,5,1,Resort Hotel,0,0.0061562449796288,2017-03-28
FRA,190,0,City Hotel,0,0.0924709429468493,2017-03-28
DEU,75,0,City Hotel,0,0.09417472160872421,2017-03-28
FRA,1,0,City Hotel,0,0.46404331299736207,2017-03-28
NLD,267,0,City Hotel,0,0.008387079163728547,2017-03-28
DEU,86,0,City Hotel,0,0.10198997061379067,2017-03-28
DEU,86,0,City Hotel,0,0.10198997061379067,2017-03-28
NLD,75,0,City Hotel,0,0.0754608694493127,2017-03-28
PRT,56,0,City Hotel,1,0.6810845009031028,2017-03-28
DEU,68,0,City Hotel,0,0.10099917441563225,2017-03-28
BRA,33,0,City Hotel,0,0.4424680541712538,2017-03-28
FRA,24,0,Resort Hotel,0,0.11376181447116367,2017-03-28
CHN,163,1,Resort Hotel,0,0.0021184739901373953,2017-03-28
ESP,49,0,Resort Hotel,0,0.07951514521127646,2017-03-28
PRT,0,1,Resort Hotel,0,0.007123345744162655,2017-03-28
CZE,23,0,City Hotel,0,0.10705938344591559,2017-03-28
PRT,0,1,Resort Hotel,0,0.007123345744162655,2017-03-28
PRT,71,1,Resort Hotel,0,0.004433564164422846,2017-03-28
GBR,14,0,City Hotel,0,0.2599178338323412,2017-03-28
FRA,82,0,City Hotel,0,0.22788247892344035,2017-03-28
PRT,0,0,City Hotel,1,0.7712137568081386,2017-03-28
CHN,31,0,City Hotel,1,0.6577700046151296,2017-03-28
ESP,16,0,City Hotel,0,0.13560325690239586,2017-03-28
FRA,8,0,City Hotel,0,0.26489270364197043,2017-03-28
PRT,0,0,City Hotel,1,0.7712137568081386,2017-03-28
PRT,19,1,Resort Hotel,0,0.006007771481601029,2017-03-28
IRL,30,0,Resort Hotel,0,0.060367048829450994,2017-03-28
PRT,3,0,City Hotel,1,0.7613576596355415,2017-03-28
FRA,118,0,City Hotel,0,0.23998302688327233,2017-03-28
NLD,0,0,City Hotel,0,0.21607976201695644,2017-03-28
GBR,25,0,Resort Hotel,0,0.07568013126012148,2017-03-28
PRT,12,0,Resort Hotel,1,0.6100773219243502,2017-03-28
IRL,67,0,Resort Hotel,0,0.04398524704614338,2017-03-28
ROU,15,0,City Hotel,0,0.0510937368499167,2017-03-28
BRA,5,0,City Hotel,0,0.4394996822260939,2017-03-28
CN,1,0,City Hotel,0,0.18321477402826855,2017-03-28
PRT,2,0,City Hotel,1,0.7613576596355415,2017-03-28
DEU,6,0,City Hotel,0,0.161573744399027,2017-03-28
CN,91,0,City Hotel,0,0.01676562019625516,2017-03-28
CN,0,0,City Hotel,0,0.09042635569442425,2017-03-28
BEL,15,0,City Hotel,0,0.12579811588380674,2017-03-28
CN,91,0,City Hotel,0,0.01676562019625516,2017-03-28
BRA,50,0,City Hotel,0,0.4388515980072245,2017-03-28
DEU,18,0,City Hotel,0,0.13560325690239586,2017-03-28
PRT,1,0,City Hotel,1,0.8422956635560859,2017-03-28
PRT,0,0,City Hotel,1,0.7712137568081386,2017-03-28
PRT,0,0,City Hotel,1,0.7712137568081386,2017-03-28
IRL,57,0,Resort Hotel,0,0.05954012831007675,2017-03-28
GBR,32,0,Resort Hotel,0,0.07568013126012148,2017-03-28
LUX,28,0,City Hotel,1,0.5495840673485284,2017-03-28
FRA,63,0,City Hotel,0,0.27506021935924946,2017-03-28
PRT,33,1,City Hotel,0,0.008005776414290523,2017-03-28
GBR,6,0,City Hotel,0,0.2606740608812867,2017-03-28
PRT,1,0,City Hotel,1,0.8422956635560859,2017-03-28
FRA,16,0,City Hotel,0,0.2779955930516886,2017-03-28
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-03-28
PRT,1,0,Resort Hotel,1,0.7456242794489204,2017-03-28
PRT,64,0,City Hotel,1,0.6810845009031028,2017-03-28
PRT,23,0,Resort Hotel,1,0.5985133536906496,2017-03-28
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-03-28
PRT,41,0,City Hotel,1,0.6810845009031028,2017-03-28
IRL,7,0,City Hotel,0,0.15314158559580493,2017-03-28
LVA,76,0,City Hotel,0,0.18278486024901625,2017-03-28
PRT,0,0,City Hotel,1,0.7712137568081386,2017-03-28
PRT,0,0,City Hotel,1,0.7712137568081386,2017-03-28
GBR,16,0,City Hotel,0,0.2599178338323412,2017-03-28
FRA,58,0,City Hotel,0,0.27506021935924946,2017-03-28
MUS,84,0,City Hotel,0,0.1666800864262803,2017-03-28
DEU,20,0,Resort Hotel,0,0.07464962001204087,2017-03-28
FRA,56,0,City Hotel,0,0.27506021935924946,2017-03-28
PRT,1,0,Resort Hotel,1,0.7456242794489204,2017-03-28
FRA,2,0,City Hotel,0,0.3237537396614964,2017-03-28
DEU,42,0,Resort Hotel,0,0.07364238728009831,2017-03-29
GBR,107,0,Resort Hotel,0,0.03819242643154838,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
GBR,9,0,Resort Hotel,0,0.07595533543957972,2017-03-29
ITA,82,0,City Hotel,0,0.17583751569025494,2017-03-29
ITA,59,0,City Hotel,0,0.21524423871947082,2017-03-29
IRL,60,0,City Hotel,0,0.11144234903040745,2017-03-29
IRL,45,0,City Hotel,0,0.12668676418418115,2017-03-29
IRL,110,0,City Hotel,0,0.04946398919890302,2017-03-29
DEU,86,0,City Hotel,0,0.10198997061379067,2017-03-29
PRT,9,0,Resort Hotel,1,0.6100773219243502,2017-03-29
AUT,86,0,City Hotel,0,0.03374327456390052,2017-03-29
FRA,64,0,City Hotel,0,0.27506021935924946,2017-03-29
FRA,48,0,City Hotel,0,0.27506021935924946,2017-03-29
PRT,9,1,Resort Hotel,0,0.0061562449796288,2017-03-29
FRA,53,0,City Hotel,0,0.27506021935924946,2017-03-29
DEU,103,0,City Hotel,0,0.052541715557134015,2017-03-29
IRL,73,0,City Hotel,0,0.088887058946935,2017-03-29
GBR,52,0,City Hotel,0,0.2364705639248144,2017-03-29
SWE,55,0,City Hotel,0,0.14395388156016942,2017-03-29
GBR,6,0,Resort Hotel,0,0.07595533543957972,2017-03-29
FRA,209,0,City Hotel,0,0.10818149645681187,2017-03-29
FRA,260,0,City Hotel,0,0.04341467356501483,2017-03-29
FRA,69,0,City Hotel,0,0.22788247892344035,2017-03-29
FRA,146,0,City Hotel,0,0.14665961389155507,2017-03-29
PRT,74,0,Resort Hotel,1,0.51978203680341,2017-03-29
GBR,142,0,Resort Hotel,0,0.025783804375582694,2017-03-29
PRT,63,0,City Hotel,1,0.6810845009031028,2017-03-29
GBR,29,0,Resort Hotel,0,0.07568013126012148,2017-03-29
ESP,74,0,City Hotel,0,0.09417472160872421,2017-03-29
SWE,86,0,Resort Hotel,0,0.05383740111749705,2017-03-29
SWE,86,0,Resort Hotel,0,0.05383740111749705,2017-03-29
ESP,8,0,City Hotel,0,0.161573744399027,2017-03-29
BRA,173,1,Resort Hotel,0,0.0019832132135736,2017-03-29
GBR,17,0,Resort Hotel,0,0.07568013126012148,2017-03-29
FRA,13,0,City Hotel,0,0.2779955930516886,2017-03-29
GBR,81,0,City Hotel,0,0.19413911771134174,2017-03-29
IRL,0,0,City Hotel,0,0.2327282306690082,2017-03-29
PRT,9,0,City Hotel,1,0.7059967484226786,2017-03-29
PRT,0,0,City Hotel,1,0.7712137568081386,2017-03-29
FRA,286,0,City Hotel,0,0.06911080692342292,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
PRT,53,0,City Hotel,1,0.6810845009031028,2017-03-29
PRT,0,0,City Hotel,1,0.7712137568081386,2017-03-29
PRT,0,0,City Hotel,1,0.7712137568081386,2017-03-29
IRL,256,0,Resort Hotel,0,0.006361220564844906,2017-03-29
GBR,141,0,City Hotel,0,0.10195031435959266,2017-03-29
GBR,141,0,City Hotel,0,0.10195031435959266,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
ITA,69,1,City Hotel,0,0.005636645734238591,2017-03-29
PRT,1,0,City Hotel,1,0.8422956635560859,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
FRA,6,0,City Hotel,0,0.26489270364197043,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
FRA,70,0,City Hotel,0,0.22788247892344035,2017-03-29
PRT,0,0,City Hotel,1,0.7712137568081386,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
FRA,8,0,City Hotel,0,0.26489270364197043,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
USA,116,0,City Hotel,0,0.34858533766368965,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
PRT,9,0,Resort Hotel,1,0.6100773219243502,2017-03-29
AUS,1,1,City Hotel,0,0.016844372848916905,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
PRT,35,0,City Hotel,1,0.6810845009031028,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
ESP,44,0,City Hotel,0,0.13389259009391052,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
DEU,74,0,City Hotel,0,0.09417472160872421,2017-03-29
FRA,55,0,City Hotel,0,0.27506021935924946,2017-03-29
FRA,255,0,City Hotel,0,0.04341467356501483,2017-03-29
ITA,59,0,City Hotel,0,0.21524423871947082,2017-03-29
FRA,82,0,City Hotel,0,0.22788247892344035,2017-03-29
GBR,85,0,Resort Hotel,0,0.06574974787252098,2017-03-29
FRA,97,0,City Hotel,0,0.18937229866791463,2017-03-29
PRT,1,0,City Hotel,1,0.8422956635560859,2017-03-29
FRA,50,0,City Hotel,0,0.27506021935924946,2017-03-29
GBR,151,0,Resort Hotel,0,0.029145694938298283,2017-03-29
FRA,53,0,City Hotel,0,0.27506021935924946,2017-03-29
ESP,1,1,City Hotel,0,0.02606676758498712,2017-03-29
GBR,38,0,Resort Hotel,0,0.07466011589811253,2017-03-29
FRA,53,0,City Hotel,0,0.27506021935924946,2017-03-29
FRA,53,0,City Hotel,0,0.27506021935924946,2017-03-29
FRA,255,0,City Hotel,0,0.04341467356501483,2017-03-29
FRA,208,0,City Hotel,0,0.10818149645681187,2017-03-29
UKR,9,0,City Hotel,0,0.2196768503581661,2017-03-29
POL,56,0,City Hotel,0,0.13389259009391052,2017-03-29
ROU,2,0,City Hotel,0,0.08713683736901971,2017-03-29
FRA,254,0,City Hotel,0,0.04341467356501483,2017-03-29
GBR,166,0,City Hotel,0,0.0709287698255948,2017-03-29
CRI,2,0,City Hotel,0,0.30659809664138493,2017-03-29
ITA,58,0,City Hotel,0,0.22962329131655243,2017-03-29
AUT,83,0,City Hotel,0,0.030977211143604258,2017-03-29
RUS,9,1,Resort Hotel,0,0.0036222288693608606,2017-03-29
ITA,70,0,City Hotel,0,0.17583751569025494,2017-03-29
FRA,70,0,City Hotel,0,0.22788247892344035,2017-03-29
AUT,83,0,City Hotel,0,0.030977211143604258,2017-03-29
AUT,70,0,City Hotel,0,0.030977211143604258,2017-03-29
FRA,255,0,City Hotel,0,0.04341467356501483,2017-03-29
ITA,28,0,City Hotel,0,0.23222910491781568,2017-03-29
GBR,49,0,City Hotel,0,0.2364705639248144,2017-03-29
DEU,60,0,City Hotel,0,0.11789814447563053,2017-03-29
PRT,15,0,Resort Hotel,1,0.5985133536906496,2017-03-29
PRT,3,0,City Hotel,1,0.7613576596355415,2017-03-29
GBR,17,0,Resort Hotel,0,0.07568013126012148,2017-03-29
DEU,25,1,Resort Hotel,0,0.0034860191862207015,2017-03-29
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-03-29
GBR,2,0,City Hotel,0,0.31900448061228015,2017-03-29
UNK,9,1,Resort Hotel,0,0.006549401850251682,2017-03-29
UNK,2,1,Resort Hotel,0,0.007041221843592457,2017-03-29
PRT,14,0,Resort Hotel,1,0.5985133536906496,2017-03-29
PRT,64,0,City Hotel,1,0.6810845009031028,2017-03-29
PRT,48,0,City Hotel,1,0.6810845009031028,2017-03-29
PRT,1,0,Resort Hotel,1,0.7456242794489204,2017-03-29
PRT,9,0,Resort Hotel,1,0.6100773219243502,2017-03-29
DEU,65,0,Resort Hotel,0,0.06431084631222914,2017-03-29
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-03-29
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-03-29
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-03-29
PRT,74,0,Resort Hotel,1,0.51978203680341,2017-03-29
GBR,39,0,Resort Hotel,0,0.07466011589811253,2017-03-29
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-03-29
PRT,2,0,Resort Hotel,1,0.6444032368520228,2017-03-29
IRL,51,0,City Hotel,0,0.12668676418418115,2017-03-30
GBR,56,0,Resort Hotel,0,0.06734072155638035,2017-03-30
CN,61,0,City Hotel,0,0.03947440501836839,2017-03-30
GBR,19,0,Resort Hotel,0,0.07568013126012148,2017-03-30
IRL,75,0,City Hotel,0,0.088887058946935,2017-03-30
POL,99,0,City Hotel,0,0.052541715557134015,2017-03-30
POL,99,0,City Hotel,0,0.052541715557134015,2017-03-30
DEU,62,0,City Hotel,0,0.11789814447563053,2017-03-30
IRL,51,0,City Hotel,0,0.12668676418418115,2017-03-30
IRL,51,0,City Hotel,0,0.12668676418418115,2017-03-30
PRT,60,0,Resort Hotel,1,0.581851262287124,2017-03-30
IRL,18,0,Resort Hotel,0,0.060367048829450994,2017-03-30
IRL,98,0,Resort Hotel,0,0.022206294578108514,2017-03-30
GBR,37,0,Resort Hotel,0,0.07466011589811253,2017-03-30
IRL,83,0,Resort Hotel,0,0.04083819091860532,2017-03-30
IRL,165,0,Resort Hotel,0,0.014169228808458242,2017-03-30
IRL,165,0,Resort Hotel,0,0.014169228808458242,2017-03-30
IRL,103,0,Resort Hotel,0,0.022206294578108514,2017-03-30
DEU,62,0,City Hotel,0,0.11789814447563053,2017-03-30
PRT,51,0,City Hotel,1,0.6810845009031028,2017-03-30
GRC,3,0,City Hotel,0,0.13618525593799027,2017-03-30
BEL,51,0,City Hotel,0,0.12419337129906698,2017-03-30
FRA,154,0,City Hotel,0,0.14665961389155507,2017-03-30
PRT,100,0,City Hotel,1,0.6980161011992432,2017-03-30
BRA,135,0,City Hotel,0,0.20169644508248732,2017-03-30
BRA,135,0,City Hotel,0,0.20169644508248732,2017-03-30
BRA,135,0,City Hotel,0,0.20169644508248732,2017-03-30
BRA,135,0,City Hotel,0,0.20169644508248732,2017-03-30
FIN,66,0,City Hotel,0,0.03947440501836839,2017-03-30
PRT,100,0,City Hotel,1,0.6980161011992432,2017-03-30
SWE,62,0,City Hotel,0,0.12693368684186437,2017-03-30
ITA,67,0,City Hotel,0,0.18735573682780488,2017-03-30
POL,99,0,City Hotel,0,0.052541715557134015,2017-03-30
FRA,44,0,City Hotel,0,0.27506021935924946,2017-03-30
DEU,77,0,City Hotel,0,0.09417472160872421,2017-03-30
POL,95,0,City Hotel,0,0.052541715557134015,2017-03-30
ITA,67,0,City Hotel,0,0.18735573682780488,2017-03-30
ITA,67,0,City Hotel,0,0.18735573682780488,2017-03-30
DEU,24,0,City Hotel,0,0.13560325690239586,2017-03-30
ITA,67,0,City Hotel,0,0.18735573682780488,2017-03-30
USA,159,0,City Hotel,0,0.18024001127028508,2017-03-30
CHE,81,0,City Hotel,0,0.2568728083404141,2017-03-30
FRA,15,0,City Hotel,0,0.2779955930516886,2017-03-30
SGP,56,0,City Hotel,1,0.7685270600475926,2017-03-30
GBR,56,0,City Hotel,0,0.2364705639248144,2017-03-30
GBR,56,0,City Hotel,0,0.2364705639248144,2017-03-30
GBR,56,0,City Hotel,0,0.2364705639248144,2017-03-30
GBR,56,0,City Hotel,0,0.2364705639248144,2017-03-30
GBR,56,0,City Hotel,0,0.2364705639248144,2017-03-30
FRA,70,0,City Hotel,0,0.22788247892344035,2017-03-30
GBR,56,0,City Hotel,0,0.2364705639248144,2017-03-30
FRA,282,0,City Hotel,0,0.04341467356501483,2017-03-30
FRA,4,0,City Hotel,0,0.2880963199581597,2017-03-30
PRT,0,0,City Hotel,1,0.7712137568081386,2017-03-30
FRA,123,0,City Hotel,0,0.13157986062002142,2017-03-30
FRA,121,0,City Hotel,0,0.13157986062002142,2017-03-30
ITA,94,0,City Hotel,0,0.10217499744376171,2017-03-30
PRT,0,0,City Hotel,1,0.7712137568081386,2017-03-30
PRT,15,0,City Hotel,1,0.6958593123650985,2017-03-30
DEU,113,0,City Hotel,0,0.052541715557134015,2017-03-30
BEL,26,0,City Hotel,0,0.12579811588380674,2017-03-30
ECU,15,0,City Hotel,1,0.8484197945559847,2017-03-30
GBR,81,0,City Hotel,0,0.19413911771134174,2017-03-30
ITA,62,0,City Hotel,0,0.21524423871947082,2017-03-30
ITA,62,0,City Hotel,0,0.21524423871947082,2017-03-30
ESP,75,0,City Hotel,0,0.09417472160872421,2017-03-30
DEU,63,0,City Hotel,0,0.11789814447563053,2017-03-30
DEU,130,0,City Hotel,0,0.03471863166360978,2017-03-30
DEU,130,0,City Hotel,0,0.03471863166360978,2017-03-30
IRL,75,0,City Hotel,0,0.088887058946935,2017-03-30
PRT,77,0,City Hotel,1,0.6242324379207522,2017-03-30
DEU,86,1,City Hotel,0,0.004450781185304046,2017-03-30
CN,75,0,City Hotel,0,0.030977211143604258,2017-03-30
GBR,7,0,City Hotel,0,0.2606740608812867,2017-03-30
PRT,10,0,City Hotel,1,0.7059967484226786,2017-03-30
NLD,86,0,City Hotel,0,0.08186346929526346,2017-03-30
DEU,113,0,City Hotel,0,0.052541715557134015,2017-03-30
GBR,66,0,City Hotel,0,0.2364705639248144,2017-03-30
ESP,3,0,City Hotel,0,0.20384280937107063,2017-03-30
PRT,2,0,City Hotel,1,0.7613576596355415,2017-03-30
POL,99,0,City Hotel,0,0.052541715557134015,2017-03-30
GBR,69,0,Resort Hotel,0,0.0531771612948068,2017-03-30
PRT,3,0,City Hotel,1,0.7613576596355415,2017-03-30
USA,88,0,City Hotel,0,0.22530223329847962,2017-03-30
PRT,2,0,Resort Hotel,1,0.6444032368520228,2017-03-30
IRL,18,0,Resort Hotel,0,0.060367048829450994,2017-03-30
GBR,54,0,Resort Hotel,0,0.06734072155638035,2017-03-30
GBR,80,0,Resort Hotel,0,0.0531771612948068,2017-03-30
GBR,3,0,City Hotel,0,0.31900448061228015,2017-03-30
BEL,48,0,Resort Hotel,0,0.07342112011085976,2017-03-30
GBR,57,0,Resort Hotel,0,0.06734072155638035,2017-03-30
POL,39,1,Resort Hotel,0,0.0027240173641029266,2017-03-30
POL,99,0,City Hotel,0,0.052541715557134015,2017-03-30
GBR,38,0,Resort Hotel,0,0.07466011589811253,2017-03-30
PRT,1,0,Resort Hotel,1,0.7456242794489204,2017-03-30
ESP,64,0,Resort Hotel,0,0.06949526902438576,2017-03-30
PRT,29,0,Resort Hotel,1,0.5985133536906496,2017-03-30
ESP,38,0,Resort Hotel,0,0.07951514521127646,2017-03-30
PRT,5,1,Resort Hotel,0,0.0061562449796288,2017-03-30
ESP,11,0,Resort Hotel,0,0.0972160901028098,2017-03-30
PRT,22,0,Resort Hotel,1,0.5985133536906496,2017-03-30
ESP,38,0,Resort Hotel,0,0.07951514521127646,2017-03-30
GBR,26,0,Resort Hotel,0,0.07568013126012148,2017-03-30
GBR,26,1,Resort Hotel,0,0.003298703648187859,2017-03-30
IRL,25,0,Resort Hotel,0,0.060367048829450994,2017-03-30
PRT,23,0,Resort Hotel,1,0.5985133536906496,2017-03-30
PRT,8,1,Resort Hotel,0,0.0061562449796288,2017-03-30
PRT,9,0,Resort Hotel,1,0.6100773219243502,2017-03-30
PRT,71,0,Resort Hotel,1,0.51978203680341,2017-03-30
ESP,0,0,Resort Hotel,0,0.15187198665820933,2017-03-30
IRL,5,0,Resort Hotel,0,0.07314777567370945,2017-03-30
GBR,72,0,Resort Hotel,0,0.0531771612948068,2017-03-30
IRL,72,0,Resort Hotel,0,0.04083819091860532,2017-03-30
PRT,2,0,Resort Hotel,1,0.6444032368520228,2017-03-30
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-03-30
PRT,77,1,Resort Hotel,0,0.004433564164422846,2017-03-30
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-03-30
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-03-30
PRT,2,0,Resort Hotel,1,0.6444032368520228,2017-03-30
BEL,3,0,City Hotel,0,0.17315783333735493,2017-03-30
PRT,33,1,Resort Hotel,0,0.005692483749685758,2017-03-30
FRA,66,1,Resort Hotel,0,0.003476627184484013,2017-03-30
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-03-30
GBR,63,0,Resort Hotel,0,0.06734072155638035,2017-03-30
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-03-30
PRT,64,0,Resort Hotel,1,0.581851262287124,2017-03-30
GBR,72,0,Resort Hotel,0,0.0531771612948068,2017-03-30
PRT,28,0,Resort Hotel,1,0.5985133536906496,2017-03-30
FRA,2,0,Resort Hotel,0,0.12214694357125193,2017-03-30
FIN,30,0,Resort Hotel,0,0.01936398501783348,2017-03-30
PRT,1,0,Resort Hotel,1,0.7456242794489204,2017-03-30
PRT,12,0,Resort Hotel,1,0.6100773219243502,2017-03-31
DEU,36,0,City Hotel,0,0.13389259009391052,2017-03-31
PRT,0,0,City Hotel,1,0.7712137568081386,2017-03-31
PRT,79,0,City Hotel,1,0.6242324379207522,2017-03-31
IRL,81,0,Resort Hotel,0,0.04083819091860532,2017-03-31
ROU,79,0,City Hotel,0,0.0344548107175167,2017-03-31
FRA,0,0,City Hotel,0,0.3533589140065247,2017-03-31
ESP,66,1,Resort Hotel,0,0.0032757358885087545,2017-03-31
GBR,56,0,Resort Hotel,0,0.06734072155638035,2017-03-31
FRA,61,1,Resort Hotel,0,0.003476627184484013,2017-03-31
FIN,63,0,City Hotel,0,0.03947440501836839,2017-03-31
FRA,191,0,City Hotel,0,0.0924709429468493,2017-03-31
FRA,194,0,City Hotel,0,0.0924709429468493,2017-03-31
ITA,86,0,City Hotel,0,0.18901557149810239,2017-03-31
DEU,86,0,City Hotel,0,0.10198997061379067,2017-03-31
ESP,80,0,City Hotel,0,0.09417472160872421,2017-03-31
ESP,80,0,City Hotel,0,0.09417472160872421,2017-03-31
GBR,94,0,City Hotel,0,0.1455385614544664,2017-03-31
BEL,35,0,City Hotel,0,0.12419337129906698,2017-03-31
GBR,77,0,City Hotel,0,0.19413911771134174,2017-03-31
GBR,56,0,Resort Hotel,0,0.06734072155638035,2017-03-31
DEU,73,0,City Hotel,0,0.09417472160872421,2017-03-31
DEU,73,0,City Hotel,0,0.09417472160872421,2017-03-31
CHE,73,0,Resort Hotel,0,0.14590889309720276,2017-03-31
PRT,3,0,City Hotel,1,0.7613576596355415,2017-03-31
PRT,3,0,City Hotel,1,0.7613576596355415,2017-03-31
PRT,165,0,City Hotel,0,0.4671795260045603,2017-03-31
FRA,170,1,Resort Hotel,0,0.0019217258514832478,2017-03-31
GBR,64,0,City Hotel,0,0.2364705639248144,2017-03-31
AGO,37,0,City Hotel,1,0.9283615714481769,2017-03-31
PRT,58,0,City Hotel,1,0.6810845009031028,2017-03-31
CN,162,0,City Hotel,0,0.01264362771072058,2017-03-31
FRA,162,0,City Hotel,0,0.14665961389155507,2017-03-31
CN,162,0,City Hotel,0,0.01264362771072058,2017-03-31
BEL,57,0,City Hotel,0,0.12419337129906698,2017-03-31
FRA,48,0,City Hotel,0,0.27506021935924946,2017-03-31
FRA,102,0,City Hotel,0,0.18937229866791463,2017-03-31
ESP,7,0,Resort Hotel,0,0.0972160901028098,2017-03-31
FRA,18,0,City Hotel,0,0.2779955930516886,2017-03-31
GBR,18,0,City Hotel,0,0.2599178338323412,2017-03-31
FRA,83,0,City Hotel,0,0.22788247892344035,2017-03-31
FRA,82,0,City Hotel,0,0.22788247892344035,2017-03-31
PRT,12,0,Resort Hotel,1,0.6100773219243502,2017-03-31
FRA,47,0,City Hotel,0,0.27506021935924946,2017-03-31
FRA,115,0,City Hotel,0,0.2096315474932912,2017-03-31
FRA,110,0,City Hotel,0,0.18937229866791463,2017-03-31
FRA,212,0,City Hotel,0,0.10818149645681187,2017-03-31
FRA,48,0,City Hotel,0,0.27506021935924946,2017-03-31
SUR,117,0,City Hotel,0,0.1388646496611474,2017-03-31
FRA,120,0,City Hotel,0,0.23998302688327233,2017-03-31
AUT,86,0,City Hotel,0,0.03374327456390052,2017-03-31
DEU,86,0,City Hotel,0,0.10198997061379067,2017-03-31
FRA,194,0,City Hotel,0,0.0924709429468493,2017-03-31
FRA,194,0,City Hotel,0,0.0924709429468493,2017-03-31
IRL,69,0,City Hotel,0,0.088887058946935,2017-03-31
FRA,62,1,Resort Hotel,0,0.003476627184484013,2017-03-31
GBR,57,0,City Hotel,0,0.2364705639248144,2017-03-31
BEL,75,0,City Hotel,0,0.08706345563154971,2017-03-31
AGO,0,1,Resort Hotel,0,0.0018509441326192385,2017-03-31
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-03-31
PRT,1,0,Resort Hotel,1,0.7456242794489204,2017-03-31
BRA,30,0,City Hotel,0,0.45588322838751566,2017-03-31
BEL,33,0,Resort Hotel,0,0.07442556963758311,2017-03-31
