country,lead_time,parking_spaces,hotel,y_pred,y_pred_proba,is_canceled,timestamp
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
PRT,0,0,Resort Hotel,1,0.6407749232603864,1,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
PRT,2,0,Resort Hotel,1,0.6444032368520228,0,2016-06-21
HUN,14,0,City Hotel,0,0.10062125427030186,0,2016-06-21
PRT,19,0,City Hotel,1,0.6958593123650985,0,2016-06-21
BEL,1,0,City Hotel,0,0.37737970742918264,0,2016-06-21
SRB,190,0,City Hotel,0,0.0494626070205252,0,2016-06-21
SRB,190,0,City Hotel,0,0.0494626070205252,0,2016-06-21
GBR,168,0,Resort Hotel,0,0.025174959896433556,0,2016-06-21
PRT,169,0,Resort Hotel,0,0.4532357020042472,0,2016-06-21
IRL,209,0,Resort Hotel,0,0.016823147295991242,0,2016-06-21
GBR,190,0,City Hotel,0,0.0709287698255948,0,2016-06-21
SRB,190,0,City Hotel,0,0.0494626070205252,0,2016-06-21
SRB,190,0,City Hotel,0,0.0494626070205252,0,2016-06-21
PRT,217,0,Resort Hotel,0,0.4966933761957838,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
GBR,0,0,City Hotel,0,0.3539123994886196,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
PRT,19,0,City Hotel,1,0.6958593123650985,0,2016-06-21
PRT,19,0,City Hotel,1,0.6958593123650985,0,2016-06-21
PRT,19,0,City Hotel,1,0.6958593123650985,0,2016-06-21
PRT,19,0,City Hotel,1,0.6958593123650985,0,2016-06-21
DEU,72,1,City Hotel,0,0.0041844181354993735,0,2016-06-21
FRA,0,0,City Hotel,0,0.3533589140065247,0,2016-06-21
PRT,19,0,City Hotel,1,0.6958593123650985,0,2016-06-21
GBR,0,0,City Hotel,0,0.3539123994886196,0,2016-06-21
PRT,19,0,City Hotel,1,0.6958593123650985,0,2016-06-21
PRT,19,0,City Hotel,1,0.6958593123650985,0,2016-06-21
PRT,19,0,City Hotel,1,0.6958593123650985,0,2016-06-21
PRT,19,0,City Hotel,1,0.6958593123650985,0,2016-06-21
PRT,19,0,City Hotel,1,0.6958593123650985,0,2016-06-21
GBR,27,0,City Hotel,0,0.2599178338323412,0,2016-06-21
GBR,20,0,City Hotel,0,0.2599178338323412,0,2016-06-21
PRT,56,0,City Hotel,1,0.6810845009031028,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,253,0,Resort Hotel,0,0.006237668265813935,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,253,0,Resort Hotel,0,0.006237668265813935,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
POL,253,0,Resort Hotel,0,0.006237668265813935,0,2016-06-21
POL,253,0,Resort Hotel,0,0.006237668265813935,0,2016-06-21
FRA,1,0,City Hotel,0,0.46404331299736207,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
ESP,1,0,City Hotel,0,0.42562540493648404,0,2016-06-21
PRT,5,0,City Hotel,1,0.7059967484226786,0,2016-06-21
USA,50,0,City Hotel,0,0.33416413304146486,0,2016-06-21
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-21
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-21
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-21
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-21
USA,0,1,Resort Hotel,0,0.0028194867137755738,0,2016-06-21
USA,50,0,City Hotel,0,0.33416413304146486,0,2016-06-21
PRT,5,0,Resort Hotel,1,0.6100773219243502,0,2016-06-21
PRT,7,1,City Hotel,0,0.008656358662245017,0,2016-06-21
PRT,1,1,Resort Hotel,0,0.010662235813697763,0,2016-06-21
DEU,2,0,City Hotel,0,0.20384280937107063,1,2016-06-21
ESP,1,0,City Hotel,0,0.42562540493648404,0,2016-06-21
PRT,0,0,City Hotel,1,0.7712137568081386,1,2016-06-21
PRT,1,0,Resort Hotel,1,0.7456242794489204,0,2016-06-21
GBR,193,0,City Hotel,0,0.0709287698255948,0,2016-06-21
CHN,3,1,Resort Hotel,0,0.0033605382607892077,0,2016-06-21
PRT,0,0,Resort Hotel,1,0.6407749232603864,0,2016-06-21
GBR,193,0,City Hotel,0,0.0709287698255948,0,2016-06-21
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-22
PRT,3,0,City Hotel,1,0.7613576596355415,0,2016-06-22
SRB,191,0,City Hotel,0,0.0494626070205252,0,2016-06-22
SRB,191,0,City Hotel,0,0.0494626070205252,0,2016-06-22
DEU,18,0,City Hotel,0,0.13560325690239586,0,2016-06-22
ITA,14,0,City Hotel,0,0.23222910491781568,0,2016-06-22
GBR,0,0,City Hotel,0,0.3539123994886196,0,2016-06-22
CHN,24,0,City Hotel,1,0.6577700046151296,0,2016-06-22
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-22
PRT,10,0,City Hotel,1,0.7059967484226786,0,2016-06-22
CHN,9,0,City Hotel,1,0.6427010097541466,0,2016-06-22
GBR,13,0,City Hotel,0,0.2599178338323412,0,2016-06-22
GBR,104,0,Resort Hotel,0,0.03819242643154838,0,2016-06-22
PRT,5,0,City Hotel,1,0.7059967484226786,0,2016-06-22
PRT,2,0,City Hotel,1,0.7613576596355415,0,2016-06-22
SWE,0,0,City Hotel,0,0.2386940699787043,0,2016-06-22
CZE,16,0,City Hotel,0,0.10705938344591559,0,2016-06-22
GBR,0,0,City Hotel,0,0.3539123994886196,0,2016-06-22
AGO,1,0,City Hotel,1,0.8698174958018201,0,2016-06-22
ISR,80,0,City Hotel,0,0.18237001045200263,0,2016-06-22
ESP,18,0,City Hotel,0,0.13560325690239586,0,2016-06-22
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-22
PRT,13,0,City Hotel,1,0.6958593123650985,0,2016-06-22
CHN,6,0,City Hotel,1,0.6427010097541466,0,2016-06-22
CHN,6,0,City Hotel,1,0.6427010097541466,0,2016-06-22
PRT,13,0,City Hotel,1,0.6958593123650985,0,2016-06-22
POL,3,0,City Hotel,0,0.20384280937107063,0,2016-06-22
ISR,80,0,City Hotel,0,0.18237001045200263,0,2016-06-22
ISR,80,0,City Hotel,0,0.18237001045200263,0,2016-06-22
KOR,8,0,City Hotel,0,0.4892796110161146,0,2016-06-22
ISR,80,0,City Hotel,0,0.18237001045200263,0,2016-06-22
PRT,2,1,City Hotel,0,0.01065897899809133,0,2016-06-22
GBR,222,0,Resort Hotel,0,0.029827898162342666,0,2016-06-22
GBR,286,0,Resort Hotel,0,0.023308489909845753,0,2016-06-22
SWE,167,1,Resort Hotel,0,0.0012084338157198,0,2016-06-22
GBR,262,0,Resort Hotel,0,0.014379092661960037,0,2016-06-22
POL,227,0,Resort Hotel,0,0.016499769974775688,0,2016-06-22
FRA,0,0,City Hotel,0,0.3533589140065247,0,2016-06-22
SRB,3,0,City Hotel,0,0.30659809664138493,0,2016-06-22
KOR,8,1,City Hotel,0,0.009123804958851138,0,2016-06-22
LUX,1,1,Resort Hotel,0,0.006601622206751245,0,2016-06-22
GBR,177,1,Resort Hotel,0,0.0014981453238169923,0,2016-06-22
CHE,2,0,Resort Hotel,0,0.22240640354093358,0,2016-06-22
GBR,177,0,Resort Hotel,0,0.025174959896433556,0,2016-06-22
PRT,191,0,City Hotel,0,0.4671795260045603,0,2016-06-22
FRA,180,1,Resort Hotel,0,0.0019217258514832478,0,2016-06-22
NOR,162,0,Resort Hotel,0,0.006336263745836584,0,2016-06-22
IRL,225,0,Resort Hotel,0,0.016823147295991242,0,2016-06-22
USA,8,1,Resort Hotel,0,0.004289344649905235,0,2016-06-22
IRL,166,0,City Hotel,0,0.022193371253376743,0,2016-06-22
GBR,203,0,Resort Hotel,0,0.025174959896433556,0,2016-06-22
GBR,104,0,Resort Hotel,0,0.03819242643154838,0,2016-06-22
GBR,225,0,Resort Hotel,0,0.029827898162342666,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,286,0,Resort Hotel,0,0.023308489909845753,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,225,0,Resort Hotel,0,0.029827898162342666,0,2016-06-22
OMN,191,0,City Hotel,1,0.5116993998557282,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,222,0,Resort Hotel,0,0.029827898162342666,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
POL,209,0,Resort Hotel,0,0.016499769974775688,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
PRT,235,0,City Hotel,0,0.1823977419555155,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
BRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
AUT,265,0,City Hotel,0,0.003659237870781389,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
BEL,265,0,City Hotel,0,0.00978580403284792,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
SRB,3,0,City Hotel,0,0.30659809664138493,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
PRT,7,1,Resort Hotel,0,0.0061562449796288,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
DNK,192,0,City Hotel,0,0.0668575000194185,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
HUN,192,0,City Hotel,0,0.01695728753934405,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
GBR,192,0,City Hotel,0,0.0709287698255948,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
BRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
PRT,8,0,City Hotel,1,0.7059967484226786,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
GBR,192,0,City Hotel,0,0.0709287698255948,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,130,1,Resort Hotel,0,0.005006726994990006,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
FRA,53,0,City Hotel,0,0.27506021935924946,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
GBR,192,0,City Hotel,0,0.0709287698255948,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
NLD,273,0,City Hotel,0,0.008387079163728547,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
GBR,192,0,City Hotel,0,0.0709287698255948,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
GBR,192,0,City Hotel,0,0.0709287698255948,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
PRT,79,0,City Hotel,1,0.6242324379207522,0,2016-06-23
GBR,192,0,City Hotel,0,0.0709287698255948,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
GBR,192,0,City Hotel,0,0.0709287698255948,0,2016-06-23
ROU,192,0,City Hotel,0,0.008403461541303815,0,2016-06-23
BGR,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
BRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
GBR,192,0,City Hotel,0,0.0709287698255948,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
GBR,192,0,City Hotel,0,0.0709287698255948,0,2016-06-23
GBR,192,0,City Hotel,0,0.0709287698255948,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
GBR,192,0,City Hotel,0,0.0709287698255948,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
BRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,0,0,City Hotel,0,0.25860817155607274,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
IRL,181,0,Resort Hotel,0,0.014169228808458242,0,2016-06-23
GBR,192,0,City Hotel,0,0.0709287698255948,0,2016-06-23
SRB,4,0,City Hotel,0,0.27206997367447316,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
GBR,169,0,Resort Hotel,0,0.025174959896433556,0,2016-06-23
PRT,284,0,Resort Hotel,1,0.6960068081607221,1,2016-06-23
PRT,170,0,Resort Hotel,0,0.4532357020042472,0,2016-06-23
PRT,11,0,Resort Hotel,1,0.6100773219243502,1,2016-06-23
PRT,3,0,Resort Hotel,1,0.6444032368520228,1,2016-06-23
PRT,1,0,Resort Hotel,1,0.7456242794489204,0,2016-06-23
PRT,3,0,City Hotel,1,0.7613576596355415,1,2016-06-23
ESP,0,1,Resort Hotel,0,0.0076441791749116555,0,2016-06-23
GBR,291,0,Resort Hotel,0,0.023308489909845753,0,2016-06-23
GBR,252,0,Resort Hotel,0,0.014379092661960037,0,2016-06-23
GBR,310,0,Resort Hotel,0,0.023308489909845753,0,2016-06-23
PRT,3,0,City Hotel,1,0.7613576596355415,0,2016-06-23
ESP,203,0,Resort Hotel,0,0.019234145342773023,0,2016-06-23
ESP,203,1,Resort Hotel,0,0.0012208049819269157,0,2016-06-23
PRT,170,0,Resort Hotel,0,0.4532357020042472,0,2016-06-23
GBR,232,0,Resort Hotel,0,0.029827898162342666,0,2016-06-23
GBR,232,0,Resort Hotel,0,0.029827898162342666,0,2016-06-23
GBR,220,0,Resort Hotel,0,0.029827898162342666,0,2016-06-23
PRT,13,1,Resort Hotel,0,0.006007771481601029,0,2016-06-24
GBR,171,0,Resort Hotel,0,0.025174959896433556,0,2016-06-24
PRT,101,1,Resort Hotel,0,0.005998674557636289,0,2016-06-24
PRT,294,0,Resort Hotel,0,0.2565119422464943,0,2016-06-24
PRT,5,1,Resort Hotel,0,0.0061562449796288,0,2016-06-24
GBR,9,0,Resort Hotel,0,0.07595533543957972,0,2016-06-24
POL,117,0,Resort Hotel,0,0.02921735583598952,0,2016-06-24
ESP,7,1,Resort Hotel,0,0.004539073951446493,0,2016-06-24
KOR,25,1,Resort Hotel,0,0.0035847623567471687,0,2016-06-24
IRL,97,0,Resort Hotel,0,0.022206294578108514,0,2016-06-24
GBR,233,0,Resort Hotel,0,0.029827898162342666,0,2016-06-24
GBR,233,1,Resort Hotel,0,0.0017830428035078873,0,2016-06-24
GBR,2,0,Resort Hotel,0,0.08692876520480511,0,2016-06-24
PRT,144,1,Resort Hotel,0,0.005675324331303668,0,2016-06-24
FRA,206,0,Resort Hotel,0,0.046974534850232987,0,2016-06-24
PRT,1,0,Resort Hotel,1,0.7456242794489204,0,2016-06-24
PRT,204,1,Resort Hotel,0,0.004807320525869452,0,2016-06-24
PRT,11,0,Resort Hotel,1,0.6100773219243502,0,2016-06-24
PRT,21,0,Resort Hotel,1,0.5985133536906496,0,2016-06-24
NLD,171,1,Resort Hotel,0,0.0008713311716322277,0,2016-06-24
FRA,206,0,Resort Hotel,0,0.046974534850232987,0,2016-06-24
GBR,24,0,Resort Hotel,0,0.07568013126012148,0,2016-06-24
GBR,27,0,Resort Hotel,0,0.07568013126012148,0,2016-06-24
PRT,218,0,City Hotel,1,0.510725324666734,0,2016-06-24
PRT,166,0,Resort Hotel,0,0.4532357020042472,0,2016-06-24
AGO,2,0,Resort Hotel,1,0.8001941647905372,0,2016-06-24
NOR,285,0,Resort Hotel,0,0.0038648809603589944,0,2016-06-24
SWE,241,0,Resort Hotel,0,0.008572505847809189,0,2016-06-24
PRT,2,1,Resort Hotel,0,0.00661873799602207,0,2016-06-24
PRT,8,0,Resort Hotel,1,0.6100773219243502,0,2016-06-24
GBR,149,0,City Hotel,0,0.11408044204856682,0,2016-06-24
PRT,10,1,Resort Hotel,0,0.0061562449796288,0,2016-06-24
